Report_Fiscal_Year,CCN,avg_charge,avg_payment,charge_to_payment_ratio
2018,390220,103776924.0,32781628.5,3.1657037416551774
2018,390222,658509429.0,192390307.0,3.422778617427956
2018,390223,2115933322.0,771542000.0,2.742473283372778
2018,390225,285260345.0,227289219.0,1.255054446731149
2018,390226,1476821583.0,610758000.0,2.4180143084495005
2018,390228,534180767.0,308117377.0,1.7336924395536446
2018,390231,1434050793.0,752589200.0,1.9054894662320427
2018,390233,144020026.0,171940321.0,0.8376163610861236
2018,390236,29113717.0,28539236.0,1.0201295157305543
2018,390237,552831214.0,171965639.0,3.214777191622566
2018,390256,2397736392.0,1645037798.0,1.4575570208265816
2018,390258,882198252.0,383827828.0,2.298421812188146
2018,390265,521172886.0,261825481.0,1.9905353902510352
2018,390266,25252461.0,39637807.0,0.6370801744909853
2018,390267,569186656.0,264900900.0,2.148677697961766
2018,390268,496606346.0,398362767.0,1.2466183768625143
2018,390270,1502629733.0,629704361.0,2.3862463499756514
2018,390272,17648178.0,11616674.0,1.519210920440739
2018,390278,14919876.0,35638630.0,0.41864336535944285
2018,390290,2551024034.0,366375883.0,6.962860145464323
2018,390302,18504490.0,8831104.0,2.095376750177554
2018,390304,186503337.0,57683663.0,3.2332089763439607
2018,390307,2243672.0,5593944.0,0.4010894638916657
2018,390314,45897078.0,36082709.0,1.271996456807054
2018,390316,50227144.0,47654091.0,1.0539943779433334
2018,390321,56121325.0,126240690.0,0.44455812939552214
2018,390322,143877234.0,59216706.0,2.429673038550979
2018,390323,30747268.0,21260643.0,1.4462059308366166
2018,390324,77163440.0,39748676.0,1.9412832769574513
2018,390325,68791004.0,131310862.0,0.5238790070542679
2018,390326,521361852.0,240218213.0,2.1703677064652878
2018,390327,91090267.0,93206624.0,0.977293920655253
2018,390328,437804571.0,155098010.0,2.8227607240092896
2018,390329,585721841.0,242660509.0,2.413750154129941
2018,390330,501843759.0,153457958.0,3.2702361320355897
2018,390331,3480297.5,20422725.0,0.17041298357589402
2018,391300,8459020.0,24037360.0,0.3519113579860684
2018,391301,50157153.0,53716271.0,0.9337422733607104
2018,391302,3918540.0,14688248.0,0.26678062625304255
2018,391303,18798845.0,46768489.0,0.40195536357824174
2018,391304,4950254.0,6236800.0,0.7937169702411493
2018,391305,18505481.0,27178539.0,0.6808857900713501
2018,391306,7517714.0,21138357.0,0.35564325079759035
2018,391307,16544310.0,26120965.0,0.6333728482083262
2018,391308,6973249.0,20586017.0,0.33873716319188896
2018,391309,11790743.0,16472584.0,0.7157798072239304
2018,391312,13285517.0,30090381.0,0.4415203981631206
2018,391313,27944518.0,86784567.0,0.3219987028338806
2018,391314,10745196.0,33908215.0,0.3168906413976672
2018,391315,39505120.0,61936392.0,0.6378337310962512
2018,391316,42865476.0,75389445.0,0.5685872339290997
2018,392024,194539515.0,34958276.0,5.564905860918313
2018,392025,52144383.0,11091176.0,4.701429586907646
2018,392027,152487267.0,35214086.0,4.330291775853561
2018,392028,24015718.0,9647292.0,2.4893740129354436
2018,392031,52327189.0,14504737.0,3.6075930918292416
2018,392033,64771789.0,16433370.0,3.941479380066292
2018,392036,45730680.0,11863282.0,3.8548084754286376
2018,392037,51671993.0,14253810.0,3.6251355251683584
2018,392039,164290357.0,46249939.0,3.552228620236667
2018,392043,27544615.0,6716756.0,4.100880693001205
2018,392044,70665988.0,14806362.0,4.772677312630881
2018,392045,50721207.0,10205123.0,4.9701710601626266
2018,392046,49195525.0,10803460.0,4.553682338806271
2018,392047,57265840.0,14275307.0,4.011531240624107
2018,392048,76275011.0,14064704.0,5.423150817820268
2018,392050,99713186.0,54303795.0,1.8362102685456883
2018,393025,175364028.0,71751996.0,2.444029961201358
2018,393026,27920989.0,21929503.0,1.2732157678174467
2018,393027,38106971.0,25553679.0,1.491251846749738
2018,393030,35247382.0,29855076.0,1.1806160533639238
2018,393031,36958813.0,28689196.0,1.2882484751402583
2018,393035,135592912.0,94977362.0,1.427634008196606
2018,393036,26891952.0,24371959.0,1.1033972279372373
2018,393037,35434866.0,29589267.0,1.1975580875322123
2018,393038,117577118.0,61873413.0,1.9002849899358227
2018,393039,30659425.0,22516144.0,1.3616641019883333
2018,393040,50404049.0,38661503.0,1.303727095141645
2018,393045,30338545.0,21212247.0,1.4302372115504784
2018,393046,30912536.0,20263121.0,1.5255565023769044
2018,393047,19786593.0,18277482.0,1.0825666795896722
2018,393053,62935137.0,36575996.0,1.7206677570721518
2018,393054,43969196.0,26875772.0,1.6360161114627703
2018,393055,59917973.0,29736491.0,2.014964475801802
2018,393056,40054124.0,22269850.0,1.7985807717609235
2018,393302,1286757500.0,644975389.0,1.9950489924817891
2018,393303,3270238966.0,2144817997.0,1.524716302536695
2018,393307,827143362.0,281464969.0,2.9387080208905143
2018,394007,81622200.0,15375491.0,5.308591445957726
2018,394008,134621006.0,42677095.0,3.1544088462441033
2018,394020,44479338.0,59483240.0,0.747762529411646
2018,394023,126541479.0,58122849.0,2.1771382713879013
2018,394027,148434132.0,44684351.0,3.321837034177804
2018,394033,29747813.0,13744741.0,2.164305096763919
2018,394034,135374548.0,49559579.0,2.731551613866615
2018,394039,117668340.0,29287019.0,4.017764320772968
2018,394040,46273500.0,23988165.0,1.9290137449029552
2018,394043,59939460.0,23386571.0,2.562986253948901
2018,394048,5125704.0,45633788.0,0.11232256239609124
2018,394049,87818400.0,34252164.0,2.563878883681627
2018,394050,47399815.0,17854634.0,2.6547626235295554
2018,394051,43796445.0,26062407.0,1.68044513309918
2018,394052,32536000.0,16821292.0,1.9342152790641765
2018,394053,14903200.0,10866309.0,1.3715052645751193
2018,394054,27169989.0,10689508.0,2.5417436424576323
2018,394055,39841604.0,11715430.0,3.4007803384084068
2018,400001,61677355.0,58336275.0,1.0572727689589367
2018,400003,30893299.0,35165919.0,0.8785011135355228
2018,400004,26335821.0,19488065.0,1.3513820381859358
2018,400005,19147475.0,14953632.0,1.280456480405563
2018,400006,43803881.0,27293197.0,1.6049377066380315
2018,400007,11523227.0,23383093.0,0.4928016580184666
2018,400011,17310849.0,19820309.0,0.8733894612843826
2018,400012,11971522.0,13817689.0,0.8663910441174353
2018,400013,84347438.0,98245218.0,0.8585398833355941
2018,400014,37430734.0,42638731.0,0.8778575985293746
2018,400015,26893841.0,62042838.0,0.43347212775792104
2018,400016,239040485.0,212680644.0,1.1239409496992119
2018,400018,38356062.0,53372239.0,0.7186519193995216
2018,400019,126948175.0,106308451.0,1.1941494190334878
2018,400022,60123110.0,60592714.0,0.9922498272647104
2018,400032,38386218.0,32764786.0,1.1715693183529414
2018,400044,128197369.0,117761777.0,1.0886161220206452
2018,400048,34518475.0,54584506.0,0.6323859558241673
2018,400061,99374573.0,117078969.0,0.848782440166517
2018,400079,42004796.0,33539764.0,1.2523879416682837
2018,400087,55076752.0,49209887.0,1.1192212654339158
2018,400098,47380240.0,51292800.0,0.9237210680641338
2018,400102,57753787.0,37222621.0,1.551577654888945
2018,400103,100916286.0,71996255.0,1.401687990576732
2018,400104,63480251.0,69833920.0,0.9090174373714092
2018,400105,11756576.0,11832350.0,0.9935960312194957
2018,400106,30134424.0,48458425.0,0.6218613997462773
2018,400109,150000722.0,141112733.0,1.0629850248878674
2018,400110,21458374.0,25682658.0,0.8355199839518168
2018,400111,20409762.0,22346722.0,0.9133224103293539
2018,400112,84877723.0,57357618.0,1.4797986032125672
2018,400113,30967868.0,32460396.0,0.9540200310556901
2018,400114,145517221.0,109182079.0,1.3327940110024834
2018,400115,36180735.0,21926733.0,1.6500741355312714
2018,400117,40056108.0,39316645.0,1.0188078865834052
2018,400118,124360038.0,71687004.0,1.7347640584895974
2018,400120,165052172.0,168515330.0,0.9794490032449866
2018,400122,13926302.0,12293279.0,1.1328386836416875
2018,400123,38563139.0,48781694.0,0.7905248021932162
2018,400124,54537188.0,73251863.0,0.7445160541514145
2018,400125,22581378.0,19175482.0,1.1776172301692338
2018,400126,18337700.0,32341261.0,0.5670063390540029
2018,400127,48614672.0,127492408.0,0.38131425049246853
2018,400128,42568666.0,42918813.0,0.991841642964357
2018,400130,6393041.0,9931021.0,0.6437445857782397
2018,400131,20793220.0,16195551.0,1.2838846915427575
2018,400132,34702054.0,29736299.0,1.1669930410640543
2018,400133,7974294.0,5991748.0,1.330879402805325
2018,403025,19023834.0,13092860.0,1.452993005347953
2018,403026,21958104.0,13815687.0,1.589360268512163
2018,403027,12511507.0,6742327.0,1.8556660037402517
2018,404004,71340885.0,38914499.0,1.8332726061820814
2018,404005,67333950.0,35755640.0,1.8831700397475755
2018,404007,2444201.0,8897805.0,0.27469707416604433
2018,404008,3766522.0,3308227.0,1.1385319084814918
2018,404009,10867903.0,6646715.0,1.6350788321749916
2018,410001,9263686.0,17594032.0,0.5265243350699829
2018,410004,216872482.0,171941138.0,1.2613181727342062
2018,410005,219260889.0,148283111.0,1.4786639390105594
2018,410006,125911132.0,106179052.0,1.185837786534391
2018,410007,1773258880.0,1228268163.0,1.4437066215808119
2018,410008,161320285.0,176746358.0,0.912721975295242
2018,410009,466014266.0,416222933.0,1.119626596836268
2018,410010,435162616.0,423138033.0,1.0284176369463816
2018,410011,287563427.0,119617683.0,2.4040210426078894
2018,410012,664255453.0,421755890.0,1.5749761147378405
2018,410013,62078494.0,65349408.0,0.9499473048019043
2018,413025,16588078.0,6070448.0,2.7325953537531333
2018,414000,118467340.0,71561320.0,1.6554661093451044
2018,420002,983718496.0,307801382.0,3.195952174119868
2018,420004,2800853495.0,1538913084.0,1.8200205873355224
2018,420005,69454405.0,50467731.0,1.3762141396846235
2018,420007,1361734153.0,742780796.0,1.833292083388758
2018,420009,154093214.0,124429448.0,1.238398276909498
2018,420010,221939120.0,78468365.0,2.8283897593635348
2018,420011,13722542.0,19940299.0,0.6881813557559995
2018,420015,85390946.0,99203754.0,0.8607632529712534
2018,420018,1950714642.0,860721215.0,2.2663722097287913
2018,420019,40057765.0,22170496.0,1.8068050890697258
2018,420020,132530232.0,141659156.0,0.9355571199365327
2018,420023,1404298481.0,612381131.0,2.293177254999387
2018,420026,469006341.0,234795515.0,1.997509794852768
2018,420027,1097182643.0,595563766.0,1.8422588908808801
2018,420030,179792817.0,66529509.0,2.702452185540705
2018,420033,60894184.0,99862065.0,0.6097829441039497
2018,420036,435644973.0,62090795.0,7.016256966914339
2018,420037,46781621.0,78034825.0,0.5994967118847259
2018,420038,63742441.0,64573467.0,0.9871305345893848
2018,420043,59588534.0,34908346.0,1.7069996384245762
2018,420048,126586146.0,94762541.0,1.3358247326863049
2018,420049,314711095.0,163359334.0,1.9264959478838228
2018,420051,1532221899.0,689414493.0,2.222497372128787
2018,420053,49809403.0,51685695.0,0.9636980406280693
2018,420055,79775579.0,21512816.0,3.7082815657420207
2018,420057,35059245.0,10824579.0,3.2388552940488493
2018,420065,265859679.0,238279587.0,1.1157467676826216
2018,420066,9045578.0,19158336.0,0.4721484162298855
2018,420067,256291563.0,222285821.0,1.1529820563768662
2018,420068,337353469.0,220425605.0,1.530464071993814
2018,420070,242568502.0,160391675.0,1.5123509496362577
2018,420071,457296603.0,351429525.0,1.3012469655189045
2018,420072,11875674.0,21789087.0,0.5450285273540832
2018,420073,1448236843.0,1005515351.0,1.4402931208953766
2018,420078,1601913633.0,1252811697.0,1.278654754609942
2018,420079,2325765048.0,540619011.0,4.302040810029894
2018,420080,350403641.0,149307488.0,2.346859127386833
2018,420082,623313005.0,226256124.0,2.7549000397443386
2018,420083,182378399.0,53048122.0,3.437980311536759
2018,420085,2152906234.0,446193170.0,4.82505421138562
2018,420086,575370888.0,359873622.0,1.5988137302266627
2018,420087,524943014.0,377420843.0,1.3908691682933896
2018,420089,430835829.0,164773538.0,2.6147149246743733
2018,420091,649486515.0,122639998.0,5.295878388712955
2018,420098,277743483.0,164468073.0,1.6887379898954613
2018,420101,130859164.0,63645388.0,2.0560667176701006
2018,420102,103997934.0,168107736.0,0.6186385973337956
2018,420103,109236050.0,87545000.0,1.2477702895653664
2018,420104,83528935.0,88428400.0,0.9445939879043385
2018,420105,261491978.0,134851442.0,1.939111470532143
2018,420106,166385088.0,152722444.0,1.089460616541731
2018,420107,76431786.0,37810431.0,2.0214470974953973
2018,420108,11164780.0,16021000.0,0.6968840896323575
2018,420109,48147103.0,43111641.0,1.116800517985386
2018,421300,4040896.0,14883219.0,0.271506856144494
2018,421301,8479543.0,42128843.0,0.20127642717365868
2018,421302,25374.0,6460703.0,0.003927436379601415
2018,421303,14795754.0,17450270.0,0.847881092957301
2018,421304,4302003.0,13041664.0,0.32986611217709644
2018,422004,56430413.0,17984000.0,3.1378121107651245
2018,422005,138394841.0,26162322.0,5.289853133066706
2018,422006,33652317.0,11540079.0,2.916125357547379
2018,422007,107489104.0,21007528.0,5.116694548735101
2018,422008,28464521.0,22059268.0,1.2903656186596943
2018,422009,71221937.0,13059281.0,5.4537410597107145
2018,423025,48754883.0,34521063.0,1.4123227607446502
2018,423026,33106215.0,20231150.0,1.63639807919965
2018,423027,24167432.0,15845450.0,1.5251969492819706
2018,423028,31856634.0,25720932.0,1.238548976374573
2018,423029,34553326.0,27871031.0,1.2397577255035883
2018,423030,24570980.0,19166720.0,1.2819606067183118
2018,423031,23168559.0,16206866.0,1.4295520799641337
2018,423032,16626230.0,10655221.0,1.560383402653028
2018,424002,63790500.0,19353327.0,3.296099941885961
2018,424005,81856766.0,82753963.0,0.9891582594056553
2018,424006,53154200.0,16311972.0,3.2586004929385606
2018,424007,50623735.0,22039261.0,2.296979694555094
2018,424008,70479200.0,21054574.0,3.3474531472353704
2018,424010,90765380.0,35784029.0,2.5364773765413613
2018,424011,29193699.0,29200314.0,0.999773461340176
2018,424014,21710400.0,11236016.0,1.9322151196651909
2018,430005,51223443.0,98513443.0,0.5199639911072848
2018,430008,28415856.0,66180329.0,0.42937012295602217
2018,430012,128319364.0,130345654.0,0.9844544874507285
2018,430013,65547015.0,107666746.0,0.6087953563675083
2018,430014,135075691.0,188662199.0,0.7159658464491873
2018,430015,50868136.0,93713686.0,0.5428037053200533
2018,430016,1014737568.0,1131607187.0,0.8967224489711553
2018,430027,805480858.0,507113025.0,1.5883655482917245
2018,430048,41265101.0,83627209.0,0.4934410880554438
2018,430077,788634444.0,573483457.0,1.3751651148325976
2018,430089,83913057.0,93002231.0,0.902269290722714
2018,430090,115981678.0,115629799.0,1.0030431515322447
2018,430091,152707067.0,83294285.0,1.833343872271669
2018,430093,1783536.0,14582522.0,0.122306415858656
2018,430095,171611741.0,115059821.0,1.4915001562535022
2018,430097,12049205.0,27560632.0,0.4371889947951847
2018,431300,8883035.0,27484836.0,0.32319767161790597
2018,431301,2229181.0,8281476.0,0.26917677476816937
2018,431302,6215012.0,8224839.0,0.7556393505088671
2018,431305,2770712.0,9646808.0,0.2872154188204015
2018,431306,6819731.0,13942503.0,0.48913247499390894
2018,431307,981067.0,3651466.0,0.2686775667635958
2018,431308,626612.0,2988186.0,0.209696451291854
2018,431309,1947387.0,4876337.0,0.39935447447541056
2018,431310,2160528.0,9165810.0,0.2357159923672867
2018,431311,881606.0,4341029.0,0.20308687179929
2018,431312,2417874.0,7485180.0,0.32302149046515916
2018,431313,5879429.0,11001096.0,0.5344402957668944
2018,431314,5948900.0,9474032.0,0.6279163929359749
2018,431315,3512507.0,9622178.0,0.36504282086654394
2018,431316,3163118.0,12333774.0,0.25645986378540747
2018,431317,1121388.0,3551415.0,0.31575808515760617
2018,431318,5040960.0,8361367.0,0.602887063801888
2018,431319,9990612.0,12870063.0,0.7762675287603488
2018,431320,7576125.0,13430062.0,0.5641169043002184
2018,431321,20994197.0,26646306.0,0.7878839565979615
2018,431322,12863908.0,20857299.0,0.6167580950917949
2018,431323,9930587.0,19203110.0,0.517134307932413
2018,431324,1759765.0,4605262.0,0.38212049607601045
2018,431325,6098008.0,21314102.0,0.286102037045708
2018,431326,6546911.0,21560161.0,0.3036577973606041
2018,431327,3482407.0,8371943.0,0.41596162324564323
2018,431328,5442628.0,10409634.0,0.5228452796707358
2018,431329,4534366.0,9797000.0,0.46283209145656834
2018,431330,12773199.0,24893028.0,0.513123554113224
2018,431331,2184010.0,9767190.0,0.22360678967031458
2018,431332,731599.0,6082012.0,0.12028897673993409
2018,431333,1170680.0,5169091.0,0.22647695697367293
2018,431334,21203873.0,25279372.0,0.8387816358729164
2018,431335,29839150.0,38608023.0,0.772874332363509
2018,431336,2782316.0,13320430.0,0.20887583959376688
2018,431337,3396469.0,9117177.0,0.3725351608288399
2018,431338,10157338.0,17033330.0,0.5963213300041742
2018,431339,5571641.0,18040985.0,0.3088324168552881
2018,432002,36894843.0,12896947.0,2.8607423912031273
2018,434003,7809599.0,48634567.0,0.16057712614157746
2018,440001,16295356.0,11390632.0,1.430592788881249
2018,440002,1018204514.0,643439333.0,1.582440584184803
2018,440003,363021675.0,148985534.0,2.436623645621863
2018,440006,1473856888.0,280275842.0,5.258594096026299
2018,440007,17380270.0,17389095.0,0.9994924980282183
2018,440008,11014680.0,11818640.0,0.9319752526517433
2018,440009,91841704.0,73553792.0,1.2486331636035841
2018,440010,8015322.0,11397832.0,0.7032321585368164
2018,440011,441926955.0,288000785.0,1.534464411268879
2018,440012,473546711.0,245655693.0,1.9276846598462507
2018,440015,1503736051.0,819648612.0,1.834610623363076
2018,440016,21764986.0,13742525.0,1.5837690671837963
2018,440017,692324676.0,341787654.0,2.0255988415544115
2018,440018,137939095.0,44322528.0,3.112166684174693
2018,440020,67680392.0,39714395.0,1.704177842819965
2018,440025,43373316.0,51233695.0,0.8465779405525993
2018,440029,239348776.0,219573541.0,1.0900620125263636
2018,440030,142680985.0,96777513.0,1.4743196076964697
2018,440031,45537442.0,34023150.0,1.3384252192992125
2018,440032,18058727.0,11545765.0,1.5640996503912907
2018,440033,85277935.0,38029289.0,2.2424278034753686
2018,440034,297144121.0,152370537.0,1.9501415880683022
2018,440035,507686388.0,141861531.0,3.5787460097269075
2018,440039,5326179364.0,3820871118.0,1.393969908827477
2018,440040,6799049.0,8009954.0,0.8488249745254467
2018,440046,252233817.0,90998420.0,2.7718483134102767
2018,440048,1962960917.0,727571570.0,2.697962644417236
2018,440049,3387597586.0,1847831390.0,1.8332828440586237
2018,440050,51346001.0,52234541.0,0.9829894169070998
2018,440053,786160137.0,343850832.0,2.2863406565786644
2018,440056,70316053.0,36350314.0,1.9344001540124247
2018,440057,24245986.0,25086216.0,0.9665063076870581
2018,440058,170440731.0,95069094.0,1.7928090384452386
2018,440059,382901074.0,290356048.0,1.3187294586679317
2018,440060,10853245.0,10850053.0,1.0002941921113195
2018,440061,31053103.5,13454814.0,2.307954870279143
2018,440063,1692587349.0,454127462.0,3.7271195658279743
2018,440065,69785724.0,54567457.0,1.2788890638609016
2018,440067,20639011.0,12557392.0,1.6435746371539568
2018,440068,105269808.0,90874863.0,1.1584040352280915
2018,440072,227856926.5,43329866.5,5.258657478208478
2018,440073,403892229.0,296167790.0,1.3637277335256477
2018,440081,77859970.0,105651521.0,0.7369507723414602
2018,440082,1455961744.0,448070877.0,3.2494005273188065
2018,440083,13828101.5,6621609.0,2.0883295132648274
2018,440084,42011869.0,42566074.0,0.9869801241242028
2018,440091,1201501980.0,576894791.0,2.0827055448313105
2018,440102,13085092.0,30391728.0,0.43054781222048316
2018,440104,1811133488.0,970437997.0,1.866305208162619
2018,440109,35207277.0,40374286.0,0.8720222817067279
2018,440110,44480325.0,31424906.0,1.4154481480390109
2018,440111,66334974.0,41752427.0,1.5887692947765648
2018,440120,1195443199.0,380730996.0,3.1398630832778323
2018,440125,517657964.0,275299908.0,1.8803419433035191
2018,440130,53104195.0,42736737.0,1.2425888995690055
2018,440131,23184287.0,114213670.0,0.2029904739073703
2018,440132,94899706.0,73641773.0,1.2886667734086197
2018,440133,1156441436.0,453811936.0,2.54828342813795
2018,440137,49156540.0,28732157.0,1.7108544965837407
2018,440144,236349934.0,63852131.0,3.7015199069863463
2018,440148,11439156.0,9026020.0,1.2673532742005889
2018,440150,803181640.0,230446564.0,3.485327036596649
2018,440151,78855692.0,36658391.0,2.151095284023786
2018,440152,728462597.0,366651513.0,1.9867982843970973
2018,440153,62167705.0,29448178.0,2.111088332867317
2018,440156,1116320115.0,328279961.0,3.4005125125502254
2018,440159,86335393.0,35779892.0,2.4129584572250806
2018,440161,2999359302.0,803613914.0,3.7323386887002057
2018,440173,675689180.0,348810193.0,1.9371256733887934
2018,440175,79824937.0,41925961.0,1.9039500847696729
2018,440176,190312021.0,83235934.0,2.2864165974277406
2018,440180,5814758.0,6979048.0,0.8331735216608339
2018,440182,24871560.0,6866711.0,3.6220484595900424
2018,440183,1268181658.0,269369773.0,4.7079582979044945
2018,440184,206883919.0,83264680.0,2.484653985339282
2018,440185,655639700.0,144730606.0,4.530069472658741
2018,440187,80201834.0,33926565.0,2.3639833269297967
2018,440189,213630331.0,41290962.0,5.173779458080923
2018,440192,22530310.0,17414546.0,1.2937638454657387
2018,440193,320698368.0,80328242.0,3.9923488926845927
2018,440194,451763560.0,168155521.0,2.6865817863928476
2018,440197,323955206.0,116131933.0,2.789544594939275
2018,440200,16254441.0,6861919.0,2.368789401332193
2018,440218,97902975.0,69535576.0,1.407955188290955
2018,440227,304830504.0,143141643.0,2.129572482271983
2018,440228,539566713.0,142704439.0,3.7810086131938756
2018,440231,64060546.0,34389065.0,1.8628173228902851
2018,440232,685745.0,1640206.0,0.4180846796073176
2018,440235,5047419.0,3997705.0,1.2625791547900609
2018,441300,4156205.0,15620512.0,0.2660735448364305
2018,441301,7514975.0,6879897.0,1.0923092307922633
2018,441303,4085432.0,6416701.0,0.6366872946082418
2018,441304,217114.0,7621720.0,0.028486220957998982
2018,441305,8745242.0,12677374.0,0.6898307173078588
2018,441306,8636389.0,15060168.0,0.5734590078942015
2018,441307,32962591.0,20230617.0,1.6293418534886999
2018,441309,2745798.0,14470653.0,0.1897494190483318
2018,441310,5829415.0,21459755.0,0.27164406117404416
2018,441311,11276386.0,9902765.0,1.1387108549985787
2018,441313,2630514.0,4967341.0,0.5295617917110985
2018,441314,6412303.0,15417775.0,0.41590326749482337
2018,441316,3574317.0,7764915.0,0.4603163073903578
2018,441319,4121080.0,4385420.0,0.9397229911844247
2018,441320,1987283.0,6372388.0,0.31185844302010485
2018,441322,992037.0,3294235.5,0.30114331534585187
2018,442006,21484676.0,4520689.0,4.752522458412866
2018,442007,68991548.0,15767007.0,4.3756908333965985
2018,442010,43457569.0,8903398.0,4.881009362942104
2018,442011,129355538.0,34377704.0,3.7627742097028936
2018,442014,67148445.0,20570089.0,3.264373090461592
2018,442015,124380456.0,29504685.0,4.215617146903957
2018,442016,75542854.0,17031162.0,4.435566639551664
2018,442017,73998025.0,15926241.0,4.646295695261675
2018,443025,47558170.0,47118573.0,1.0093295906902784
2018,443027,28215611.0,13953940.0,2.022053341206856
2018,443028,44542754.0,22405539.0,1.9880242113345277
2018,443029,41044540.0,25291530.0,1.622857138338408
2018,443030,17129275.0,12920616.0,1.3257320703594937
2018,443031,29358127.0,19543930.0,1.502160875525035
2018,443032,31894139.0,20377493.0,1.5651650082765334
2018,443033,18783407.0,11392221.0,1.648792364544192
2018,443034,52355333.0,22872196.0,2.289038315341474
2018,443035,18864730.0,11915582.0,1.5831983699998875
2018,444003,4159480.0,10803698.0,0.3850052084017898
2018,444004,171104474.0,73787074.0,2.318894959840798
2018,444005,3200052.0,3466466.0,0.9231453589909724
2018,444007,61206600.0,30898322.0,1.980903687909007
2018,444010,4498921.0,11629438.0,0.3868562694087195
2018,444019,3982365.0,3565959.0,1.1167725147709213
2018,444021,3418463.0,3405334.0,1.0038554221113112
2018,444022,11814615.0,6298020.0,1.8759252908056818
2018,444023,9397364.0,4576875.0,2.0532271473439847
2018,444024,3768803.0,3570678.0,1.055486661076692
2018,444025,32557800.0,15053148.0,2.162856566613176
2018,444026,6055500.0,2581698.0,2.345549324514331
2018,450002,1217800726.0,295924617.0,4.115239679434983
2018,450007,158081755.0,139615950.0,1.1322614285831956
2018,450010,586824485.0,359468901.0,1.6324763654589414
2018,450011,782626502.0,341520555.0,2.2915941384552974
2018,450015,2487322176.0,803598250.0,3.0952309515357954
2018,450018,1527030229.0,822099861.0,1.8574753523769298
2018,450021,2257351587.0,1025042921.0,2.2022020158900255
2018,450023,234291291.0,130471787.0,1.7957237835640283
2018,450024,602078561.0,227177776.0,2.650252905900443
2018,450028,884542966.0,138774813.0,6.373944571627706
2018,450029,1110435187.0,214066005.0,5.187349513996863
2018,450032,993091687.0,332207040.0,2.9893758031136244
2018,450033,2000162756.0,322533185.0,6.201416936368888
2018,450034,807510404.0,367348557.0,2.198213082949445
2018,450035,816493898.0,202177942.0,4.038491488848966
2018,450039,1227961334.0,407757595.0,3.011498373194005
2018,450040,1167760088.0,235110684.0,4.966852497439036
2018,450042,544740798.0,307260854.0,1.7728935883254429
2018,450044,1248502142.0,1269619939.0,0.9833668357346111
2018,450046,1925030966.0,552037363.0,3.4871389058497475
2018,450051,1018177198.0,434085650.0,2.345567511849332
2018,450054,1808278979.0,1369937916.0,1.3199714803718157
2018,450055,13324746.0,22328882.0,0.596749358073548
2018,450056,1919244255.0,489632645.0,3.9197636730287866
2018,450058,4879150323.0,1140708731.0,4.277297254245352
2018,450064,540530161.0,268667775.0,2.0118905626102723
2018,450068,4481180136.0,1691807422.0,2.6487530895818474
2018,450072,103761778.0,74700349.0,1.3890400699466612
2018,450076,2465093965.0,3904060137.0,0.6314180310998626
2018,450078,4034259.0,3922056.0,1.0286082095717144
2018,450079,398596692.0,185254051.0,2.1516220015075405
2018,450080,57825772.0,70833927.0,0.816356997967937
2018,450082,65829479.0,33589041.0,1.959849910570534
2018,450083,970451804.0,179411610.5,5.409080278001294
2018,450085,8768017.0,13100540.0,0.6692866858923373
2018,450087,636758110.0,125698429.0,5.065760288857708
2018,450090,45713301.0,37962372.0,1.204173991024586
2018,450092,218487323.0,86631664.0,2.522026161242845
2018,450097,1252919396.0,225178972.0,5.564104786835958
2018,450099,77933731.0,37111527.0,2.0999871818801745
2018,450101,521494089.0,340551502.0,1.5313222403582294
2018,450102,1926171932.0,639540529.0,3.011805889787479
2018,450104,98367227.0,101490853.0,0.9692225859999423
2018,450107,3003624721.0,478704161.0,6.274490521923831
2018,450108,19212286.0,32754267.0,0.5865582643018694
2018,450119,2481240962.0,645454681.0,3.8441753310330395
2018,450124,1355575920.0,400375255.0,3.3857634883054897
2018,450128,229291533.0,95095953.0,2.411159736734538
2018,450130,331725876.0,118192326.0,2.80666171169184
2018,450132,596426951.0,216545579.0,2.7542790471838727
2018,450133,404177390.0,236158622.0,1.7114657367877086
2018,450135,2160447032.0,811986704.0,2.6606926213905098
2018,450137,787824378.0,347370658.0,2.2679646649948193
2018,450143,3315595.0,10161938.0,0.3262758540742917
2018,450144,14760608.0,26839259.0,0.5499633205223736
2018,450147,763297760.0,202301848.0,3.773063704292014
2018,450148,113406784.0,64514950.0,1.7578372764762276
2018,450152,201960290.0,104177865.0,1.9386103756301782
2018,450154,58149249.0,61956328.0,0.9385522169745114
2018,450155,6749423.0,15518762.0,0.43492019530939385
2018,450162,89652204.0,75096561.0,1.1938256932963947
2018,450163,124529634.0,43705526.0,2.8492880740069344
2018,450165,76665293.0,35815633.0,2.1405539028166833
2018,450176,263450643.5,73891760.0,3.5653588911672967
2018,450184,3472301844.0,1587407559.0,2.18740412587389
2018,450187,30191668.0,40941798.0,0.7374289717320183
2018,450192,25741153.0,22246097.0,1.1571087278815695
2018,450193,2441195726.0,921185975.0,2.6500574175589247
2018,450194,21765323.0,15181710.5,1.433654198583223
2018,450196,288405724.0,140047594.0,2.0593407981003944
2018,450200,292408553.0,100843503.0,2.899627088519525
2018,450203,315558456.0,90598921.0,3.4830266466418514
2018,450209,1098839014.0,359536740.0,3.0562634961867876
